Firmware Version,Version 2.3 (13),System S/N,200-10008,Associated XDR,12398-1004,,Gain Pot Settings:,A:,7,B:,6,C:,5,D:,5,,,,,,,,,,,,,,,,,,
Date,Time,Log Type,Unit State,Electrical Energy (J),Time Setting (s),Electrical Power (W),Sonication Mode,Error/Reason,Chan A FWD,Chan A REV,Chan B FWD,Chan B REV,Chan C FWD,Chan C REV,Chan D FWD,Chan D REV,LCD Working?,Panic SW Open?,Unit Temperature (C),Cal Factor (A),Cal Factor (B),Cal Factor (C),Cal Factor (D),Delivered Acoustic Energy (J),,Base Ticks (A),Adj Ticks (A),Base Ticks (B),Adj Ticks (B),Base Ticks (C),Adj Ticks (C),Base Ticks (D),Adj Ticks (D)
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.19,0.08,6,0.11,6.68,0.1,6.05,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,16.45,,1421,42,1352,57,1299,5,1343,12
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.49,0.08,5.78,0.11,6.6,0.1,5.98,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,17.9,,1421,41,1352,58,1299,5,1343,13
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.96,0.09,5.77,0.11,6.55,0.1,6.07,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,19.38,,1421,22,1352,59,1299,5,1343,14
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.59,0.1,5.91,0.11,6.33,0.09,6.21,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,20.84,,1421,21,1352,60,1299,6,1343,15
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.48,0.09,6.27,0.1,6.34,0.1,5.98,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,22.3,,1421,20,1352,61,1299,7,1343,16
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.56,0.08,6.75,0.09,6.53,0.1,6.15,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,23.82,,1421,19,1352,61,1299,7,1343,17
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.16,0.08,6.59,0.1,6.62,0.1,6.37,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,25.32,,1421,18,1352,61,1299,7,1343,18
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.07,5.93,0.1,6.46,0.11,6.77,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,26.75,,1421,19,1352,62,1299,7,1343,18
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.86,0.08,5.75,0.11,6.52,0.1,6.85,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,28.21,,1421,19,1352,63,1299,7,1343,18
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.8,0.08,6.1,0.12,6.32,0.1,6.64,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,29.72,,1421,0,1352,64,1299,8,1343,18
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.07,0.09,6.72,0.1,6.38,0.09,6.06,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,31.19,,1421,-1,1352,64,1299,9,1343,19
8/20/2021,14:27:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.06,0.09,6.75,0.1,6.25,0.09,6.3,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,32.67,,1421,-2,1352,64,1299,10,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.05,0.08,6.12,0.09,6.54,0.1,6.74,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,34.16,,1421,-3,1352,65,1299,10,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.26,0.08,6.08,0.1,6.31,0.1,6.53,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,35.63,,1421,-4,1352,66,1299,11,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.44,0.07,6.54,0.1,6.28,0.11,6.65,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,37.14,,1421,-5,1352,66,1299,12,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.76,0.08,7.22,0.11,7.11,0.1,6.68,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,38.75,,1421,-24,1352,65,1299,11,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.92,0.08,6.94,0.11,6.54,0.1,6.6,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,40.27,,1421,-25,1352,64,1299,11,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.04,0.08,6.47,0.11,6.54,0.1,6.63,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,41.71,,1421,-24,1352,64,1299,11,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.09,6.18,0.1,6.22,0.09,6.73,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,43.16,,1421,-24,1352,65,1299,12,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.45,0.09,7.03,0.1,6.5,0.09,6.66,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,44.71,,1421,-25,1352,64,1299,12,1343,20
8/20/2021,14:27:32,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.78,0.08,9.15,0.09,6.97,0.1,6.28,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,46.29,,1421,-24,1352,47,1299,11,1343,21
8/20/2021,14:27:32,Status,ALARM,,,,,462,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:28:06,Status,RESTING,,,,,,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:28:12,Status,ARMED,533,20,26.65,Incoherent,,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:28:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.12,0.09,4.77,0.11,6.58,0.1,5.19,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,1.22,,1421,14,1352,24,1299,0,1343,31
8/20/2021,14:28:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.81,0.08,6.54,0.09,6.61,0.1,6.19,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,2.63,,1421,15,1352,24,1299,0,1343,32
8/20/2021,14:28:26,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.89,0.08,5.38,0.1,7.12,0.1,6.23,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,4.01,,1421,16,1352,48,1299,-1,1343,33
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.44,0.08,6.34,0.1,6.78,0.11,5.88,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,5.49,,1421,15,1352,49,1299,-1,1343,34
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.05,0.07,5.94,0.1,6.98,0.11,6.53,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,6.92,,1421,16,1352,50,1299,-2,1343,34
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.41,0.11,6.87,0.1,6.44,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,8.41,,1421,16,1352,51,1299,-2,1343,34
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.27,0.08,6.09,0.11,7.07,0.1,6.17,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,9.9,,1421,15,1352,52,1299,-3,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,8.41,0.08,6.49,0.12,7.69,0.1,6.46,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,11.53,,1421,-4,1352,52,1299,-23,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.11,0.08,5.75,0.11,6.25,0.1,6.58,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,12.92,,1421,-3,1352,53,1299,-22,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.9,0.08,5.95,0.12,6.34,0.1,6.67,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,14.31,,1421,-2,1352,54,1299,-21,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.26,0.09,6.53,0.1,6.54,0.09,6.57,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,15.82,,1421,-3,1352,54,1299,-21,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.94,0.1,6.26,0.1,7.01,0.09,6.82,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,17.34,,1421,-4,1352,55,1299,-22,1343,35
8/20/2021,14:28:27,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.09,6.65,0.1,6.13,0.09,6.69,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,18.8,,1421,-4,1352,55,1299,-21,1343,35
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.11,0.08,5.95,0.1,7.34,0.1,6.7,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,20.32,,1421,-5,1352,56,1299,-22,1343,35
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.61,0.08,5.98,0.1,6.79,0.1,6.97,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,21.8,,1421,-5,1352,57,1299,-22,1343,34
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.04,0.08,6.29,0.1,6.23,0.11,7.08,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,23.24,,1421,-4,1352,58,1299,-21,1343,33
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.25,0.07,6.36,0.1,7.13,0.11,6.9,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,24.79,,1421,-5,1352,59,1299,-22,1343,33
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.85,0.07,6.26,0.1,6.86,0.11,7.09,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,26.31,,1421,-5,1352,60,1299,-22,1343,32
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.2,0.08,6.38,0.11,6.21,0.1,7.2,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,27.77,,1421,-4,1352,61,1299,-21,1343,31
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.1,0.12,6.63,0.1,7.44,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,29.27,,1421,-4,1352,62,1299,-21,1343,30
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.37,0.09,6.24,0.11,6.75,0.09,6.88,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,30.8,,1421,-5,1352,63,1299,-21,1343,30
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.65,0.09,6.47,0.1,6.65,0.09,7.08,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,32.3,,1421,-5,1352,63,1299,-21,1343,29
8/20/2021,14:28:28,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.68,0.09,6.37,0.1,6.53,0.09,7.22,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,33.81,,1421,-5,1352,64,1299,-21,1343,28
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.64,0.08,6.73,0.09,6.56,0.1,6.87,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,35.37,,1421,-6,1352,64,1299,-21,1343,28
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,8.1,0.08,6.6,0.1,6.69,0.1,6.61,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,36.94,,1421,-25,1352,64,1299,-21,1343,28
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.34,0.08,6.19,0.1,6.76,0.11,7.39,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,38.44,,1421,-24,1352,65,1299,-21,1343,27
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.12,0.07,6.32,0.1,7.05,0.11,7.1,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,39.99,,1421,-25,1352,66,1299,-22,1343,26
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.43,0.08,6.96,0.12,6.05,0.1,6.55,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,41.5,,1421,-26,1352,65,1299,-21,1343,26
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7,0.08,6.6,0.11,6.56,0.1,7.33,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,43.04,,1421,-27,1352,65,1299,-21,1343,25
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.09,6.59,0.1,6.64,0.09,7.31,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,44.58,,1421,-27,1352,65,1299,-21,1343,24
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.64,0.09,7.02,0.1,5.99,0.1,6.61,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,46.11,,1421,-28,1352,64,1299,-20,1343,24
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.22,0.08,6.49,0.1,6.61,0.1,7.39,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,47.66,,1421,-29,1352,64,1299,-20,1343,23
8/20/2021,14:28:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.64,0.08,6.42,0.1,7,0.11,6.92,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,49.23,,1421,-30,1352,64,1299,-21,1343,22
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.99,0.07,7.77,0.1,5.42,0.1,6.5,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,50.79,,1421,-49,1352,47,1299,11,1343,22
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.08,5.98,0.12,7.07,0.1,7.1,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,52.28,,1421,-49,1352,48,1299,10,1343,21
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.71,0.08,6.73,0.12,7.21,0.1,6.59,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,53.81,,1421,-49,1352,48,1299,9,1343,21
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.06,0.09,7.48,0.11,6.4,0.09,6.57,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,55.36,,1421,-50,1352,47,1299,10,1343,21
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.31,0.09,5.61,0.1,7.19,0.09,7.27,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,56.84,,1421,-49,1352,71,1299,9,1343,20
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.5,0.08,6.53,0.1,7.59,0.1,7.37,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,58.41,,1421,-49,1352,71,1299,8,1343,19
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,7.37,0.1,6.79,0.1,6.98,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,59.97,,1421,-49,1352,70,1299,8,1343,18
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.09,0.07,6.08,0.11,6.73,0.11,6.98,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,61.42,,1421,-48,1352,71,1299,8,1343,17
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.15,0.08,6.34,0.11,7.32,0.1,6.8,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,62.91,,1421,-47,1352,72,1299,7,1343,17
8/20/2021,14:28:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.21,0.09,7.63,0.11,6.83,0.09,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,64.44,,1421,-46,1352,71,1299,7,1343,17
8/20/2021,14:28:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.87,0.09,5.82,0.1,6.77,0.09,7.38,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,65.89,,1421,-45,1352,72,1299,7,1343,16
8/20/2021,14:28:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.27,0.08,6.44,0.09,6.96,0.1,6.28,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,67.35,,1421,-44,1352,72,1299,6,1343,17
8/20/2021,14:28:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.51,0.08,6.47,0.1,7.42,0.11,5.76,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,68.82,,1421,-44,1352,72,1299,5,1343,18
8/20/2021,14:28:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6,0.08,6.48,0.11,6.44,0.1,6.78,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,70.26,,1421,-43,1352,72,1299,5,1343,18
8/20/2021,14:28:31,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.12,0.08,8.92,0.11,5.9,0.1,6.28,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,71.79,,1421,-42,1352,55,1299,6,1343,19
8/20/2021,14:28:31,Status,ALARM,,,,,462,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
